Local Date,Local Time,Close,Low,High,Volume
21-Apr-2022,16:41:00,170.9100,170.7650,170.9500,"242,052"
21-Apr-2022,16:42:00,170.8950,170.8200,170.9575,"122,706"
21-Apr-2022,16:43:00,170.7600,170.7040,170.9088,"157,418"
21-Apr-2022,16:44:00,170.8700,167.2300,170.9100,"188,036"
21-Apr-2022,16:45:00,170.6101,167.2300,170.8900,"422,886"
21-Apr-2022,16:46:00,170.3650,167.2300,170.6250,"426,819"
21-Apr-2022,16:47:00,170.3861,167.2300,170.4200,"185,464"
21-Apr-2022,16:48:00,170.4700,170.3300,170.4899,"150,938"
21-Apr-2022,16:49:00,170.4300,170.3890,170.5000,"151,787"
21-Apr-2022,16:50:00,170.2800,170.2700,170.5169,"303,540"
21-Apr-2022,16:51:00,170.2829,170.2016,170.3519,"149,302"
21-Apr-2022,16:52:00,170.1501,170.1500,170.3400,"151,529"
21-Apr-2022,16:53:00,170.4150,170.1200,170.4500,"216,858"
21-Apr-2022,16:54:00,170.4800,170.3900,170.5400,"256,967"
21-Apr-2022,16:55:00,170.4950,170.4000,170.5100,"112,049"
21-Apr-2022,16:56:00,170.3250,170.3194,170.5400,"196,438"
21-Apr-2022,16:57:00,170.2650,170.1000,170.4242,"235,883"
21-Apr-2022,16:58:00,170.1850,170.1000,170.3532,"211,117"
21-Apr-2022,16:59:00,170.1400,170.1150,170.2700,"235,208"
21-Apr-2022,17:00:00,169.9219,169.9001,170.1751,"323,574"
21-Apr-2022,17:01:00,169.9950,169.8700,170.0700,"269,466"
21-Apr-2022,17:02:00,170.1080,169.9600,170.1100,"232,553"
21-Apr-2022,17:03:00,170.1300,170.0500,170.1850,"165,736"
21-Apr-2022,17:04:00,170.0100,170.0000,170.1850,"162,859"
21-Apr-2022,17:05:00,169.9650,169.9400,170.0500,"180,032"
21-Apr-2022,17:06:00,170.2050,169.9100,170.2350,"154,188"
21-Apr-2022,17:07:00,170.1900,170.0858,170.3500,"193,719"
21-Apr-2022,17:08:00,170.1600,170.0500,170.2325,"139,675"
21-Apr-2022,17:09:00,170.1900,170.1001,170.2000,"134,728"
21-Apr-2022,17:10:00,170.0550,169.9775,170.1900,"160,803"
21-Apr-2022,17:11:00,170.1100,169.9238,170.1100,"193,574"
21-Apr-2022,17:12:00,170.3300,170.0854,170.3400,"174,462"
21-Apr-2022,17:13:00,170.3600,170.3000,170.4400,"158,398"
21-Apr-2022,17:14:00,169.8900,169.7450,170.3650,"360,989"
21-Apr-2022,17:15:00,170.0200,169.8100,170.0999,"146,319"
21-Apr-2022,17:16:00,169.9800,169.9526,170.0743,"123,371"
21-Apr-2022,17:17:00,169.9550,169.9000,170.0787,"77,187"
21-Apr-2022,17:18:00,169.9700,169.9100,170.0800,"125,151"
21-Apr-2022,17:19:00,170.1550,169.9200,170.1800,"90,394"
21-Apr-2022,17:20:00,170.0600,170.0600,170.3000,"144,126"
21-Apr-2022,17:21:00,170.1600,170.1146,170.3500,"137,189"
21-Apr-2022,17:22:00,170.0295,169.9428,170.2450,"165,634"
21-Apr-2022,17:23:00,169.8750,169.8600,170.0500,"113,677"
21-Apr-2022,17:24:00,169.8388,169.7000,169.9900,"153,843"
21-Apr-2022,17:25:00,169.7973,169.7800,169.9600,"105,344"
21-Apr-2022,17:26:00,169.7935,169.7300,169.8800,"123,377"
21-Apr-2022,17:27:00,169.9400,169.7400,170.0000,"122,711"
21-Apr-2022,17:28:00,169.9500,169.8577,170.0100,"83,975"
21-Apr-2022,17:29:00,169.8608,169.8103,170.0000,"80,905"
21-Apr-2022,17:30:00,169.7382,169.7200,169.8885,"88,153"
21-Apr-2022,17:31:00,169.8050,169.7200,169.8900,"73,371"
21-Apr-2022,17:32:00,169.6800,169.6700,169.8200,"101,858"
21-Apr-2022,17:33:00,169.8500,169.6600,169.8900,"122,539"
21-Apr-2022,17:34:00,169.9200,169.8200,169.9899,"88,125"
21-Apr-2022,17:35:00,169.8899,169.8700,170.0400,"164,805"
21-Apr-2022,17:36:00,170.0200,169.8300,170.0500,"143,926"
21-Apr-2022,17:37:00,170.0536,169.9200,170.1000,"158,874"
21-Apr-2022,17:38:00,169.9300,169.8900,170.0600,"96,368"
21-Apr-2022,17:39:00,169.8627,169.7700,169.9700,"104,010"
21-Apr-2022,17:40:00,169.8850,169.8600,170.0200,"101,297"
21-Apr-2022,17:41:00,169.9668,169.8800,170.0000,"75,919"
21-Apr-2022,17:42:00,169.9750,169.8599,170.0050,"84,650"
21-Apr-2022,17:43:00,169.7600,169.7400,169.9800,"84,151"
21-Apr-2022,17:44:00,169.7791,169.6900,169.8175,"71,561"
21-Apr-2022,17:45:00,169.7800,169.6800,169.8100,"121,777"
21-Apr-2022,17:46:00,169.8000,169.6801,169.8800,"95,296"
21-Apr-2022,17:47:00,169.9950,169.6000,170.0000,"213,034"
21-Apr-2022,17:48:00,169.9750,169.8084,170.0450,"128,755"
21-Apr-2022,17:49:00,169.8250,169.8000,169.9700,"82,534"
21-Apr-2022,17:50:00,169.6700,169.6100,169.8285,"142,828"
21-Apr-2022,17:51:00,169.6000,169.5800,169.6900,"164,083"
21-Apr-2022,17:52:00,169.4700,169.4000,169.6074,"250,412"
21-Apr-2022,17:53:00,169.4050,169.4050,169.5200,"90,096"
21-Apr-2022,17:54:00,169.4650,169.3800,169.5694,"110,088"
21-Apr-2022,17:55:00,169.3305,169.2700,169.5203,"131,797"
21-Apr-2022,17:56:00,169.4996,169.2500,169.5100,"122,247"
21-Apr-2022,17:57:00,169.5100,169.4400,169.5889,"124,801"
21-Apr-2022,17:58:00,169.5150,169.4050,169.5400,"72,982"
21-Apr-2022,17:59:00,169.4000,169.3600,169.5200,"131,415"
21-Apr-2022,18:00:00,169.3350,169.3100,169.4300,"103,017"
21-Apr-2022,18:01:00,169.4150,169.3100,169.4400,"152,769"
21-Apr-2022,18:02:00,169.2450,169.1500,169.4400,"141,327"
21-Apr-2022,18:03:00,169.2511,169.1900,169.3500,"86,041"
21-Apr-2022,18:04:00,169.0900,169.0300,169.3000,"159,190"
21-Apr-2022,18:05:00,169.1000,169.0123,169.1400,"107,911"
21-Apr-2022,18:06:00,168.9700,168.9200,169.1705,"152,929"
21-Apr-2022,18:07:00,168.9500,168.8800,169.0645,"169,826"
21-Apr-2022,18:08:00,168.9299,168.8100,168.9683,"128,814"
21-Apr-2022,18:09:00,168.7800,168.7600,168.9400,"107,114"
21-Apr-2022,18:10:00,168.6740,168.6600,168.8300,"134,611"
21-Apr-2022,18:11:00,168.6627,168.6450,168.7965,"157,987"
21-Apr-2022,18:12:00,168.6000,168.6000,168.7636,"128,834"
21-Apr-2022,18:13:00,168.8800,168.6000,168.9300,"203,491"
21-Apr-2022,18:14:00,168.8274,168.8100,168.9300,"119,470"
21-Apr-2022,18:15:00,168.7800,168.7400,168.8900,"112,555"
21-Apr-2022,18:16:00,168.6850,168.6300,168.8600,"122,614"
21-Apr-2022,18:17:00,168.5399,168.5000,168.7100,"131,381"
21-Apr-2022,18:18:00,168.3155,168.2000,168.6000,"255,306"
21-Apr-2022,18:19:00,168.1700,168.1600,168.5534,"149,676"
21-Apr-2022,18:20:00,168.1200,168.0500,168.2000,"194,257"
21-Apr-2022,18:21:00,168.4199,168.0900,168.5700,"315,428"
21-Apr-2022,18:22:00,168.8990,168.3900,168.8990,"332,148"
21-Apr-2022,18:23:00,168.8600,168.8400,169.0400,"328,187"
21-Apr-2022,18:24:00,168.7800,168.7600,168.8500,"134,962"
21-Apr-2022,18:25:00,168.7050,168.6930,168.8600,"93,588"
21-Apr-2022,18:26:00,168.6200,168.5500,168.7300,"160,756"
21-Apr-2022,18:27:00,168.6900,168.5500,168.7700,"157,188"
21-Apr-2022,18:28:00,168.6350,168.5600,168.7902,"82,382"
21-Apr-2022,18:29:00,168.9300,168.5900,168.9400,"250,146"
21-Apr-2022,18:30:00,168.9700,168.8222,169.0200,"187,383"
21-Apr-2022,18:31:00,168.9650,168.8900,169.0100,"112,833"
21-Apr-2022,18:32:00,169.1350,168.9500,169.1700,"192,097"
21-Apr-2022,18:33:00,169.1599,168.9225,169.1750,"169,152"
21-Apr-2022,18:34:00,168.9380,168.9150,169.1800,"173,270"
21-Apr-2022,18:35:00,168.8700,168.8100,168.9630,"118,933"
21-Apr-2022,18:36:00,168.6451,168.6000,168.8900,"161,149"
21-Apr-2022,18:37:00,168.5650,168.5500,168.6999,"104,606"
21-Apr-2022,18:38:00,168.6000,168.5100,168.6600,"120,943"
21-Apr-2022,18:39:00,168.3601,168.3300,168.7000,"160,924"
21-Apr-2022,18:40:00,168.5150,168.3450,168.6573,"104,809"
21-Apr-2022,18:41:00,168.5400,168.4600,168.6700,"182,669"
21-Apr-2022,18:42:00,168.4400,168.4050,168.6400,"90,852"
21-Apr-2022,18:43:00,168.3160,168.2500,168.4900,"131,143"
21-Apr-2022,18:44:00,168.3050,168.1300,168.3149,"156,529"
21-Apr-2022,18:45:00,168.3300,168.3000,168.4500,"110,591"
21-Apr-2022,18:46:00,168.3350,168.1700,168.4361,"104,293"
21-Apr-2022,18:47:00,168.3791,168.2400,168.4400,"73,201"
21-Apr-2022,18:48:00,168.4299,168.3200,168.6100,"162,762"
21-Apr-2022,18:49:00,168.4900,168.4200,168.6700,"140,663"
21-Apr-2022,18:50:00,168.3550,168.3250,168.5670,"80,983"
21-Apr-2022,18:51:00,168.3150,168.2508,168.3850,"95,748"
21-Apr-2022,18:52:00,168.3300,168.2300,168.4394,"69,457"
21-Apr-2022,18:53:00,168.2600,168.2401,168.4200,"79,111"
21-Apr-2022,18:54:00,168.2890,168.2200,168.3100,"80,643"
21-Apr-2022,18:55:00,168.1400,168.0900,168.3100,"120,757"
21-Apr-2022,18:56:00,168.2100,168.1000,168.2500,"98,510"
21-Apr-2022,18:57:00,168.1550,168.1300,168.2500,"60,046"
21-Apr-2022,18:58:00,168.1600,168.1300,168.2100,"55,328"
21-Apr-2022,18:59:00,167.9600,167.9400,168.1915,"226,144"
21-Apr-2022,19:00:00,168.0098,167.8700,168.0300,"180,262"
21-Apr-2022,19:01:00,167.8200,167.8000,167.9900,"136,276"
21-Apr-2022,19:02:00,167.7800,167.7600,167.8800,"144,775"
21-Apr-2022,19:03:00,167.7947,167.7500,167.9448,"138,239"
21-Apr-2022,19:04:00,167.5800,167.5500,167.8100,"231,554"
21-Apr-2022,19:05:00,167.5600,167.5100,167.6500,"209,396"
21-Apr-2022,19:06:00,167.5919,167.5000,167.6100,"114,358"
21-Apr-2022,19:07:00,167.6222,167.5500,167.7400,"195,012"
21-Apr-2022,19:08:00,167.6259,167.5000,167.6860,"123,538"
21-Apr-2022,19:09:00,167.6000,167.5300,167.6700,"108,515"
21-Apr-2022,19:10:00,167.5400,167.4500,167.6200,"124,010"
21-Apr-2022,19:11:00,167.5812,167.4300,167.6300,"129,469"
21-Apr-2022,19:12:00,167.3400,167.3350,167.6200,"115,545"
21-Apr-2022,19:13:00,167.4100,167.2700,167.4933,"156,103"
21-Apr-2022,19:14:00,167.3800,167.3000,167.4400,"76,341"
21-Apr-2022,19:15:00,167.2400,167.2000,167.4500,"198,287"
21-Apr-2022,19:16:00,167.1800,167.1200,167.2500,"130,042"
21-Apr-2022,19:17:00,167.3100,167.1600,167.3200,"97,485"
21-Apr-2022,19:18:00,167.5050,167.2764,167.5400,"160,841"
21-Apr-2022,19:19:00,167.4399,167.4100,167.5600,"107,732"
21-Apr-2022,19:20:00,167.3792,167.3300,167.4846,"131,624"
21-Apr-2022,19:21:00,167.4900,167.3553,167.5400,"148,911"
21-Apr-2022,19:22:00,167.5406,167.3777,167.6500,"185,276"
21-Apr-2022,19:23:00,167.3900,167.3900,167.5450,"101,069"
21-Apr-2022,19:24:00,167.2850,167.2136,167.4451,"155,041"
21-Apr-2022,19:25:00,167.1899,167.1500,167.3400,"85,941"
21-Apr-2022,19:26:00,167.4028,167.1700,167.4200,"113,893"
21-Apr-2022,19:27:00,167.4700,167.3284,167.5200,"132,743"
21-Apr-2022,19:28:00,167.4100,167.3700,167.4900,"78,025"
21-Apr-2022,19:29:00,167.3600,167.3300,167.4500,"91,710"
21-Apr-2022,19:30:00,167.4056,167.3300,167.4600,"134,114"
21-Apr-2022,19:31:00,167.4000,167.2600,167.4000,"129,360"
21-Apr-2022,19:32:00,167.7500,167.3800,167.7800,"216,014"
21-Apr-2022,19:33:00,167.6800,167.5339,167.7800,"114,773"
21-Apr-2022,19:34:00,167.5700,167.5300,167.6750,"116,737"
21-Apr-2022,19:35:00,167.5816,167.5200,167.6300,"95,312"
21-Apr-2022,19:36:00,167.7996,167.5100,167.8300,"167,021"
21-Apr-2022,19:37:00,167.9599,167.6544,168.0200,"286,323"
21-Apr-2022,19:38:00,167.6900,167.6700,168.0369,"210,498"
21-Apr-2022,19:39:00,167.5200,167.5000,167.7968,"106,035"
21-Apr-2022,19:40:00,167.3850,167.3600,167.7316,"119,092"
21-Apr-2022,19:41:00,167.2412,167.2319,167.4422,"126,410"
21-Apr-2022,19:42:00,167.2000,167.1000,167.6887,"159,019"
21-Apr-2022,19:43:00,167.1100,167.0800,167.6136,"202,213"
21-Apr-2022,19:44:00,167.0931,167.0100,167.2770,"167,147"
21-Apr-2022,19:45:00,166.7250,166.7000,167.1074,"329,960"
21-Apr-2022,19:46:00,166.6300,166.5900,167.0108,"325,435"
21-Apr-2022,19:47:00,166.6400,166.5700,166.6905,"228,465"
21-Apr-2022,19:48:00,166.6098,166.5800,166.8320,"152,757"
21-Apr-2022,19:49:00,166.4700,166.4500,166.6971,"177,978"
21-Apr-2022,19:50:00,166.4300,166.3700,166.6273,"181,410"
21-Apr-2022,19:51:00,166.5661,166.4000,166.5750,"169,209"
21-Apr-2022,19:52:00,166.4700,166.4610,166.6100,"135,337"
21-Apr-2022,19:53:00,166.4500,166.4300,166.5600,"176,639"
21-Apr-2022,19:54:00,166.4950,166.4000,166.5000,"125,372"
21-Apr-2022,19:55:00,166.3050,166.3050,166.5000,"136,507"
21-Apr-2022,19:56:00,166.1200,166.1100,166.4518,"209,441"
21-Apr-2022,19:57:00,166.1300,166.0400,166.2200,"308,188"
21-Apr-2022,19:58:00,166.2990,166.0700,166.3300,"295,364"
21-Apr-2022,19:59:00,166.2650,166.2100,166.3300,"105,174"
21-Apr-2022,20:00:00,166.3300,166.1200,166.3800,"181,813"
21-Apr-2022,20:01:00,166.1900,166.1849,166.3494,"109,528"
21-Apr-2022,20:02:00,166.2200,166.1500,166.2781,"98,191"
21-Apr-2022,20:03:00,166.1539,166.1000,166.2950,"145,186"
21-Apr-2022,20:04:00,166.1810,166.1000,166.2400,"85,950"
21-Apr-2022,20:05:00,166.0600,165.9700,166.2100,"208,827"
21-Apr-2022,20:06:00,166.2297,166.0590,166.2400,"142,622"
21-Apr-2022,20:07:00,166.1700,166.1460,166.2600,"154,069"
21-Apr-2022,20:08:00,166.1400,165.9900,166.1650,"165,709"
21-Apr-2022,20:09:00,166.0500,165.9700,166.2200,"211,786"
21-Apr-2022,20:10:00,166.0201,165.9814,166.1200,"162,667"
21-Apr-2022,20:11:00,166.0434,165.9000,166.1125,"267,901"
21-Apr-2022,20:12:00,166.0200,166.0150,166.2000,"178,506"
21-Apr-2022,20:13:00,166.1350,165.9600,166.1585,"102,415"
21-Apr-2022,20:14:00,166.2680,166.0501,166.2700,"181,935"
21-Apr-2022,20:15:00,166.2700,166.0912,166.3100,"141,848"
21-Apr-2022,20:16:00,166.0900,166.0750,166.3350,"154,783"
21-Apr-2022,20:17:00,166.1600,166.0200,166.2250,"148,033"
21-Apr-2022,20:18:00,166.2100,166.1400,166.2800,"171,293"
21-Apr-2022,20:19:00,166.3310,166.2050,166.4600,"263,419"
21-Apr-2022,20:20:00,166.2598,166.1700,166.3660,"145,304"
21-Apr-2022,20:21:00,166.1400,166.1200,166.2900,"173,205"
21-Apr-2022,20:22:00,166.3600,166.1200,166.4300,"164,602"
21-Apr-2022,20:23:00,166.4297,166.2926,166.4500,"140,866"
21-Apr-2022,20:24:00,166.3400,166.2400,166.4400,"156,271"
21-Apr-2022,20:25:00,166.5399,166.3000,166.5500,"163,548"
21-Apr-2022,20:26:00,166.3326,166.2700,166.5300,"160,328"
21-Apr-2022,20:27:00,166.2100,166.1500,166.3605,"172,839"
21-Apr-2022,20:28:00,166.2200,166.1700,166.3566,"117,980"
21-Apr-2022,20:29:00,166.3250,166.1800,166.4200,"114,477"
21-Apr-2022,20:30:00,166.6900,166.3200,166.8400,"394,886"
21-Apr-2022,20:31:00,166.4394,166.4316,166.7500,"240,561"
21-Apr-2022,20:32:00,166.4801,166.4000,166.5376,"119,061"
21-Apr-2022,20:33:00,166.6700,166.4750,166.7200,"246,492"
21-Apr-2022,20:34:00,166.3600,166.3200,166.6600,"208,425"
21-Apr-2022,20:35:00,166.2400,166.2000,166.5350,"173,787"
21-Apr-2022,20:36:00,166.0801,166.0500,166.5312,"219,492"
21-Apr-2022,20:37:00,166.1250,166.0000,166.4017,"233,355"
21-Apr-2022,20:38:00,166.1500,166.0900,166.3254,"171,634"
21-Apr-2022,20:39:00,166.2000,166.1000,166.2600,"143,183"
21-Apr-2022,20:40:00,166.3100,166.1269,166.4500,"208,944"
21-Apr-2022,20:41:00,166.2600,166.2300,166.4300,"153,764"
21-Apr-2022,20:42:00,166.2361,166.2000,166.3300,"151,966"
21-Apr-2022,20:43:00,166.3900,166.1800,166.4400,"179,510"
21-Apr-2022,20:44:00,166.4243,166.2200,166.4400,"150,220"
21-Apr-2022,20:45:00,166.5550,166.3050,166.6900,"275,951"
21-Apr-2022,20:46:00,166.4500,166.3847,166.6500,"252,201"
21-Apr-2022,20:47:00,166.2200,166.1900,166.5132,"237,157"
21-Apr-2022,20:48:00,166.2546,166.1900,166.4030,"258,870"
21-Apr-2022,20:49:00,166.3515,166.0300,166.3869,"321,906"
21-Apr-2022,20:50:00,166.0800,166.0300,166.3413,"225,344"
21-Apr-2022,20:51:00,166.4600,166.0300,166.5150,"555,404"
21-Apr-2022,20:52:00,166.6315,166.2767,166.6700,"268,212"
21-Apr-2022,20:53:00,166.7550,166.5800,166.8100,"259,015"
21-Apr-2022,20:54:00,167.0600,166.4318,167.0700,"402,864"
21-Apr-2022,20:55:00,166.8300,166.5424,167.1400,"558,592"
21-Apr-2022,20:56:00,166.7500,166.7000,166.9900,"411,283"
21-Apr-2022,20:57:00,166.5500,166.4400,166.8049,"389,474"
21-Apr-2022,20:58:00,166.4699,166.3500,166.7716,"348,756"
21-Apr-2022,20:59:00,166.5833,166.4500,166.7457,"432,887"
21-Apr-2022,21:00:00,166.3400,166.3200,166.8100,"1,128,234"
22-Apr-2022,14:31:00,166.6400,166.1500,166.6700,"878,283"
22-Apr-2022,14:32:00,167.1500,166.3400,167.1600,"433,742"
22-Apr-2022,14:33:00,167.0500,166.6900,167.1800,"339,203"
22-Apr-2022,14:34:00,167.8218,166.3400,167.8400,"414,535"
22-Apr-2022,14:35:00,167.5985,167.0000,167.8800,"252,264"
22-Apr-2022,14:36:00,167.0523,166.9921,167.6100,"341,928"
22-Apr-2022,14:37:00,167.4700,167.0400,167.5450,"267,172"
22-Apr-2022,14:38:00,166.8600,166.8600,167.6900,"365,474"
22-Apr-2022,14:39:00,166.9299,166.6400,167.1888,"398,753"
22-Apr-2022,14:40:00,166.6678,166.5500,167.0800,"333,082"
22-Apr-2022,14:41:00,166.3350,166.3200,167.0356,"326,208"
22-Apr-2022,14:42:00,166.3310,166.2300,166.9036,"301,995"
22-Apr-2022,14:43:00,166.3100,166.1700,166.6517,"203,291"
22-Apr-2022,14:44:00,165.9450,165.9100,166.3200,"296,369"
22-Apr-2022,14:45:00,165.9820,165.8100,166.0700,"290,643"
22-Apr-2022,14:46:00,166.1900,165.9100,166.4000,"400,378"
22-Apr-2022,14:47:00,166.7600,166.1200,166.7600,"285,846"
22-Apr-2022,14:48:00,166.4800,166.4510,166.7597,"264,357"
22-Apr-2022,14:49:00,166.3900,166.3400,166.6400,"272,477"
22-Apr-2022,14:50:00,166.6200,166.3500,166.6600,"176,326"
22-Apr-2022,14:51:00,166.9389,166.4100,166.9900,"320,056"
22-Apr-2022,14:52:00,167.0094,166.5300,167.0100,"287,354"
22-Apr-2022,14:53:00,166.9800,166.6864,167.0500,"286,517"
22-Apr-2022,14:54:00,166.9600,166.6929,167.0300,"2,728,504"
22-Apr-2022,14:55:00,166.7400,166.6001,167.0200,"208,938"
22-Apr-2022,14:56:00,166.7600,166.6400,166.9500,"169,582"
22-Apr-2022,14:57:00,166.6391,166.4200,166.8346,"181,453"
22-Apr-2022,14:58:00,166.5900,166.5245,166.7912,"148,178"
22-Apr-2022,14:59:00,166.3599,166.2800,166.7200,"202,029"
22-Apr-2022,15:00:00,166.3369,166.2300,166.4400,"188,052"
22-Apr-2022,15:01:00,166.7489,166.1800,166.7900,"239,744"
22-Apr-2022,15:02:00,166.9400,166.7300,167.0500,"409,764"
22-Apr-2022,15:03:00,166.6781,166.5300,166.9800,"240,854"
22-Apr-2022,15:04:00,166.4200,166.3200,166.6988,"137,074"
22-Apr-2022,15:05:00,166.2096,166.1200,166.4200,"181,454"
22-Apr-2022,15:06:00,166.5868,166.1800,166.6400,"223,151"
22-Apr-2022,15:07:00,166.9500,166.5600,167.0000,"248,917"
22-Apr-2022,15:08:00,166.8900,166.6700,167.0000,"211,761"
22-Apr-2022,15:09:00,166.7300,166.6119,167.0000,"194,375"
22-Apr-2022,15:10:00,166.7727,166.6300,166.8265,"155,786"
22-Apr-2022,15:11:00,166.4650,166.3700,166.8100,"182,788"
22-Apr-2022,15:12:00,166.3500,166.3100,166.7741,"161,617"
22-Apr-2022,15:13:00,166.2407,166.1700,166.6897,"157,126"
22-Apr-2022,15:14:00,166.0950,166.0700,166.5660,"172,075"
22-Apr-2022,15:15:00,166.0500,165.9000,166.1838,"213,101"
22-Apr-2022,15:16:00,165.9150,165.8600,166.1300,"181,496"
22-Apr-2022,15:17:00,165.7200,165.6700,166.1076,"232,546"
22-Apr-2022,15:18:00,165.7145,165.6700,165.9782,"235,657"
22-Apr-2022,15:19:00,165.7900,165.7145,165.9224,"119,495"
22-Apr-2022,15:20:00,165.8254,165.7200,165.9200,"186,644"
22-Apr-2022,15:21:00,165.4100,165.3900,165.8300,"320,050"
22-Apr-2022,15:22:00,165.3100,165.3100,165.6632,"200,251"
22-Apr-2022,15:23:00,165.3400,165.2400,165.6073,"191,899"
22-Apr-2022,15:24:00,165.3150,165.2700,165.5302,"162,523"
22-Apr-2022,15:25:00,165.4815,165.2400,165.5200,"114,504"
22-Apr-2022,15:26:00,165.4200,165.3492,165.5750,"208,998"
22-Apr-2022,15:27:00,165.5274,165.3700,165.5900,"150,955"
22-Apr-2022,15:28:00,165.5215,165.4491,165.6700,"164,138"
22-Apr-2022,15:29:00,165.4880,165.4500,165.5800,"105,805"
22-Apr-2022,15:30:00,165.4800,165.3800,165.5600,"131,627"
22-Apr-2022,15:31:00,165.6100,165.4000,165.7600,"213,346"
22-Apr-2022,15:32:00,165.6900,165.5500,165.7500,"119,917"
22-Apr-2022,15:33:00,165.7886,165.5609,165.8000,"132,128"
22-Apr-2022,15:34:00,166.0200,165.5880,166.0800,"177,205"
22-Apr-2022,15:35:00,166.0705,165.9249,166.1400,"157,604"
22-Apr-2022,15:36:00,165.9615,165.8407,166.0900,"134,941"
22-Apr-2022,15:37:00,166.5000,165.9600,166.5600,"461,451"
22-Apr-2022,15:38:00,166.1400,166.1300,166.5399,"180,196"
22-Apr-2022,15:39:00,166.0478,165.9817,166.2978,"175,180"
22-Apr-2022,15:40:00,166.0296,166.0000,166.2000,"159,784"
22-Apr-2022,15:41:00,165.9900,165.9127,166.1599,"340,008"
22-Apr-2022,15:42:00,165.8000,165.7400,166.0358,"179,659"
22-Apr-2022,15:43:00,165.8988,165.7700,165.9200,"168,491"
22-Apr-2022,15:44:00,166.0000,165.8200,166.0800,"142,795"
22-Apr-2022,15:45:00,166.1054,165.9400,166.1600,"154,672"
22-Apr-2022,15:46:00,166.3400,166.1000,166.5000,"192,099"
22-Apr-2022,15:47:00,166.0196,165.9400,166.3600,"306,790"
22-Apr-2022,15:48:00,166.3188,166.0100,166.3700,"277,102"
22-Apr-2022,15:49:00,166.3000,166.2100,166.3500,"106,126"
22-Apr-2022,15:50:00,166.0549,166.0200,166.3200,"98,175"
22-Apr-2022,15:51:00,165.9800,165.8900,166.0750,"114,103"
22-Apr-2022,15:52:00,165.8700,165.8400,166.0300,"82,863"
22-Apr-2022,15:53:00,165.9082,165.8200,166.0300,"139,959"
22-Apr-2022,15:54:00,165.9300,165.7800,165.9700,"133,003"
22-Apr-2022,15:55:00,165.8750,165.8250,165.9401,"80,608"
22-Apr-2022,15:56:00,165.9200,165.8000,166.0200,"131,952"
22-Apr-2022,15:57:00,166.0400,165.8944,166.0600,"138,836"
22-Apr-2022,15:58:00,166.2100,165.9971,166.2600,"172,795"
22-Apr-2022,15:59:00,166.0150,166.0100,166.3000,"157,433"
22-Apr-2022,16:00:00,165.9257,165.8900,166.1426,"93,119"
22-Apr-2022,16:01:00,166.1600,165.9050,166.2400,"178,200"
22-Apr-2022,16:02:00,166.0700,166.0400,166.2650,"108,234"
22-Apr-2022,16:03:00,165.8700,165.8200,166.1520,"123,904"
22-Apr-2022,16:04:00,165.5971,165.5700,165.9006,"132,712"
22-Apr-2022,16:05:00,165.7250,165.5800,165.7900,"117,467"
22-Apr-2022,16:06:00,165.7900,165.6350,165.8039,"130,104"
22-Apr-2022,16:07:00,166.1896,165.7500,166.1900,"201,280"
22-Apr-2022,16:08:00,166.1996,166.0535,166.4000,"354,784"
22-Apr-2022,16:09:00,166.3000,166.0900,166.3700,"169,287"
22-Apr-2022,16:10:00,166.5169,166.2865,166.5600,"259,987"
22-Apr-2022,16:11:00,166.2500,166.2200,166.5400,"160,498"
22-Apr-2022,16:12:00,166.2901,166.1150,166.3500,"127,223"
22-Apr-2022,16:13:00,166.2950,166.2279,166.4000,"111,606"
22-Apr-2022,16:14:00,166.3234,166.2500,166.4000,"98,935"
22-Apr-2022,16:15:00,166.3650,166.2100,166.4200,"100,900"
22-Apr-2022,16:16:00,166.1069,166.1000,166.5000,"144,839"
22-Apr-2022,16:17:00,166.0973,166.0001,166.3111,"138,814"
22-Apr-2022,16:18:00,166.0628,166.0277,166.2000,"120,499"
22-Apr-2022,16:19:00,166.1072,165.9600,166.1964,"103,709"
22-Apr-2022,16:20:00,166.1537,166.0400,166.2800,"77,962"
22-Apr-2022,16:21:00,166.3800,166.1300,166.4400,"130,059"
22-Apr-2022,16:22:00,166.2363,166.1300,166.4000,"106,444"
22-Apr-2022,16:23:00,166.1800,166.1300,166.2700,"90,051"
22-Apr-2022,16:24:00,166.1196,166.0900,166.2511,"115,095"
22-Apr-2022,16:25:00,166.0100,166.0000,166.2176,"97,716"
22-Apr-2022,16:26:00,165.9284,165.8600,166.0450,"113,638"
22-Apr-2022,16:27:00,165.9000,165.8000,165.9200,"112,538"
22-Apr-2022,16:28:00,165.8987,165.8600,166.0563,"90,151"
22-Apr-2022,16:29:00,165.9200,165.8500,165.9600,"81,085"
22-Apr-2022,16:30:00,165.9200,165.8600,166.0200,"75,193"
22-Apr-2022,16:31:00,165.9000,165.8700,166.0500,"127,767"
22-Apr-2022,16:32:00,165.8200,165.6900,165.9270,"114,837"
22-Apr-2022,16:33:00,165.5000,165.4800,165.8400,"135,303"
22-Apr-2022,16:34:00,165.4719,165.4500,165.7847,"176,615"
22-Apr-2022,16:35:00,165.4641,165.4250,165.5166,"83,875"
22-Apr-2022,16:36:00,165.5300,165.3900,165.6426,"102,008"
22-Apr-2022,16:37:00,165.4487,165.3900,165.5452,"106,590"
22-Apr-2022,16:38:00,165.3500,165.3000,165.4643,"110,646"
